time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.22118061964487967,0.07485718867097513,11.577568275377379,0.02310804561884794,0.09068865161985418,0.0,-0.6391193116556546,0.20571774179155206,2.686176578808164,-0.008759169477159446,0.022317615423387317,0.0,464.5798221025857,464.7211274332482,462.36667067402374,463.55280464113287
1.2600000000000007,-0.2614885865265521,0.08769241772129967,11.742496405175082,0.022743302601348603,0.09266441055279984,0.0,-0.7046396488672522,0.22206808323842464,2.811092802284323,-0.001195376836793357,0.0484560527000845,0.0,452.32447751464167,454.42493631845946,451.92458350201633,452.53393601936955
1.3200000000000007,-0.3056582568476545,0.10147446019714366,11.913639602187791,0.023551843298055708,0.0959527228309911,0.0,-0.7679800426869738,0.23737300048811727,2.8934225495851447,0.03304676719970259,0.06517093721623074,0.0,438.7681662295898,440.15565588941394,439.48344478436076,442.31249512455287
1.3800000000000008,-0.3538044840633195,0.11622299635175262,12.0907971075989,0.02540241335042559,0.09973104804646926,0.0,-0.8372738965737916,0.2544363718336352,3.011450628655599,0.02602492431112182,0.0581678732732787,0.0,452.0613483574094,451.4994849174476,452.43345002554145,451.86804576276467
1.4400000000000008,-0.4061710399728898,0.1320289998969428,12.274850030449944,0.02637823245143789,0.1032700569050764,0.0,-0.9086199806692437,0.27257401185407576,3.1232749165639113,-0.024703828841544692,0.06056607781737664,0.0,450.9676530259537,451.16370493247587,452.6484778661133,448.5474980783904
1.5000000000000009,-0.46277681115552266,0.14890083874812568,12.464465492992126,0.02478963845278681,0.10644764468302448,0.0,-0.978568525810646,0.2896616301163959,3.1969739484714585,-0.03028068221085522,0.029936349462708227,0.0,440.8235904665342,438.2868897530437,439.89077166670126,439.4285417271887
1.560000000000001,-0.5234953604261638,0.16673229127762995,12.657163831493312,0.023203413741700096,0.1081130490710196,0.0,-1.0455453554673646,0.30456046881872656,3.2261817478938712,-0.0196862667436148,0.022996947120528126,0.0,427.06078337228,426.46867317640204,424.24842863911005,425.15694258163734
1.620000000000001,-0.5883636654819159,0.18545052592674968,12.852516034268522,0.02185193232894367,0.10956265429224121,0.0,-1.1168627361311252,0.3192533151399034,3.2853473649280254,-0.02890979929742352,0.026390139981907403,0.0,435.9908658121141,436.27436992083574,435.7856488012128,435.0138998389552
1.680000000000001,-0.6580929524635343,0.20512880487474783,13.056392546011994,0.01987787098185212,0.11148690197831623,0.0,-1.2076001807502124,0.33645027318063153,3.509806938583984,-0.04239771921052949,0.04152213464022298,0.0,485.3097540414978,486.44451284335565,487.72569872824334,486.71691555380386
1.740000000000001,-0.7331496893454857,0.22575901464919945,13.272210288093248,0.018448068364119052,0.11373169535176064,0.0,-1.2945127451827663,0.3510011689879303,3.683497902079954,-0.0009884429174674397,0.02757699095249806,0.0,473.92458743499685,472.85203173728036,471.34308100631625,474.53234187242026
1.8000000000000012,-0.8131010593237484,0.24717761445394598,13.49518715079472,0.018051284524418953,0.11612812271246753,0.0,-1.3707284564725883,0.36292696155323484,3.7487861253597647,-0.021300934997505613,0.05730030712218184,0.0,440.4578845076432,442.9101448857817,441.3869777084384,439.7074039435318
1.8600000000000012,-0.8977189524302727,0.2693060824444571,13.722388026094396,0.01770938444691783,0.1196269585873555,0.0,-1.4501952743566866,0.37461193323487463,3.824236246214769,0.014704054692437341,0.06026699290991791,0.0,445.34635889012355,445.591319417484,442.9788811139998,445.930018305634
1.9200000000000013,-0.9873914394575065,0.29216744329948213,13.955850618405067,0.019411120267031734,0.12397424188674755,0.0,-1.5392803666980426,0.3875698232351459,3.9572751437627094,0.046989573800879855,0.08963331918688452,0.0,462.3932132465956,464.7046256141429,462.25737489348745,464.79490427256485
1.9800000000000013,-1.0825183513602736,0.3158503150606109,14.197318999293856,0.022431206569933693,0.12938065945887534,0.0,-1.6321463191322698,0.40215974794802817,4.0910391996012105,0.05630054172982929,0.09103715583241767,0.0,465.26622212523813,465.3825179612382,464.2708781429651,465.00236299358625
2.0400000000000014,-1.1833197441145973,0.3404722730799095,14.446647238144333,0.02549006724734415,0.13465013334318865,0.0,-1.7284222393941933,0.41890230436559633,4.21926227150984,0.03735536267818276,0.08047444334430513,0.0,464.5370057725052,463.71392505033805,465.83071489760533,464.3482414126944
2.1000000000000014,-1.2899359329254676,0.3661448009908544,14.703079699914337,0.027584689050154765,0.13964698999573333,0.0,-1.8259183294771288,0.43705744157503224,4.327911156366705,0.02950835490415672,0.08837092792749159,0.0,459.64998597055535,460.28078011732555,460.2315395177654,459.61045012873205
2.1600000000000015,-1.4027408332530624,0.39299324173133143,14.967617526966391,0.029654560674353014,0.14491634868534042,0.0,-1.9347575227330316,0.4580814549377017,4.489191018059566,0.04296583707127427,0.08670367587246469,0.0,476.78583104649744,476.6642497127964,476.7836082521057,477.8111612446259
2.2200000000000015,-1.52200201443636,0.4211110951765009,15.24045370964063,0.0322628664502167,0.15099481758413535,0.0,-2.0411595464674805,0.47942966364224676,4.604671509311039,0.04446460502272515,0.12080663431946644,0.0,463.46202099336006,466.1428611312912,465.02390037975096,465.14226358895917
2.2800000000000016,-1.6473153102191298,0.45046398320735126,15.517113146037897,0.035424259270779856,0.15777250091543848,0.0,-2.136588036947591,0.49925316082553856,4.617035783520156,0.06546141328450167,0.08869923163530705,0.0,435.1848054503787,432.49970919477505,433.1033101416983,434.86773897998296
2.3400000000000016,-1.778486301205072,0.481068279651158,15.794551904721354,0.03932501237535124,0.16322988077292422,0.0,-2.236271320990176,0.5212296535707633,4.63065864614886,0.06409982168188434,0.09512352505220568,0.0,434.26919385986827,434.8149350283095,435.31774587880346,435.20698768842533
2.4000000000000017,-1.9157467593742885,0.5130603993557435,16.072783797502094,0.04282974560468933,0.1699378655410433,0.0,-2.339651315977606,0.5454927500475659,4.6434447367324285,0.0435098737698349,0.1331071868308791,0.0,433.74673223838255,436.93603718718504,435.9807219397283,434.2591149565996
2.4600000000000017,-2.058849252525164,0.5464421094235867,16.34889479058053,0.045256271991141794,0.1776419324195757,0.0,-2.431099488954073,0.5674230727034384,4.560357157507426,0.03346806704632506,0.11677853455356049,0.0,404.771942684014,403.31626137241466,403.26038320657426,402.3531420307905
2.520000000000002,-2.2094764386657673,0.5816563814322974,16.630575192649825,0.04731707148138575,0.18428892218013893,0.0,-2.5904835917023177,0.6065728620936627,4.827485053660092,0.03604802442967438,0.09476802551782162,0.0,514.0901878319673,512.5369214273909,510.9758964642796,511.1601236620081
2.580000000000002,-2.3682808698429536,0.6188740003400036,16.9199306226802,0.049265717032822565,0.19056978833312677,0.0,-2.7035485264011077,0.6341785203430669,4.8174711646993895,0.024160072854720306,0.11942661488494699,0.0,430.57481378207575,432.66584532764085,431.75445642391077,430.75056798506915
2.640000000000002,-2.534380042352354,0.6578758166564002,17.21063854097979,0.05038773090277626,0.19897996542558793,0.0,-2.8338166186482723,0.6659744009562754,4.872192191396881,0.0045896945177659725,0.16460972097473897,0.0,450.63455041231396,454.289200826706,454.1261606997908,452.55335252959134
2.700000000000002,-2.7081965739821494,0.6987315869680017,17.50321820965027,0.05128382198149861,0.2095630243851465,0.0,-2.9609752790170623,0.6959137970010483,4.880009054438982,0.03017127554128296,0.19312819925990193,0.0,438.64579970640995,441.03761484000717,437.53396509392394,439.65889173120723
2.760000000000002,-2.889665866217667,0.741357653408526,17.795382044356675,0.05269630029129946,0.22075509509665814,0.0,-3.0889822922109933,0.725071906831642,4.8584122040931685,0.005005409899316292,0.16819069718429883,0.0,430.8871003775498,428.8078670849554,432.39705182490036,430.2714583387986
2.820000000000002,-3.080355910601021,0.7860632096843493,18.09213262090926,0.053672561675286445,0.23056829451422534,0.0,-3.268292794481207,0.7651148865613683,5.03190329569472,0.03250149291468234,0.15214840640926514,0.0,493.1294386712842,491.96528847389607,490.85861939453406,492.89509481002693
2.880000000000002,-3.281457492264616,0.8330630189549446,18.39678208422744,0.05563314174743628,0.2392206803069712,0.0,-3.4358971505422846,0.8016855664143087,5.122108480255535,0.03302367823448835,0.1194234939631286,0.0,471.0835178241027,468.56329612643043,470.16124067106955,470.20204424992585
2.940000000000002,-3.4924852611647044,0.8822218619489084,18.705515569390215,0.05731265668243246,0.24633908984286368,0.0,-3.598996006323747,0.8370728236078887,5.1682965895403665,0.015317556203863478,0.11702717291171756,0.0,458.8988735724366,458.72075051403465,458.4223092965858,457.01310563336017
3.000000000000002,-3.712819479455055,0.9333849854620346,19.014478789632665,0.057905565894966315,0.2536325184298205,0.0,-3.7461356075524144,0.8684069018514664,5.130204946822409,-0.004147103705576904,0.1293446349774929,0.0,431.54720621864345,432.59959643460496,433.51396100881453,431.8748762759197
3.0600000000000023,-3.9424198967000397,0.9864973238110326,19.322250361784725,0.05844555638402493,0.2610061630432208,0.0,-3.9078971520201566,0.9019871288317455,5.128339206682601,0.027138038324547684,0.10511770797368492,0.0,446.1166881871536,444.14701089163987,443.62463585223895,446.1865984566456
3.1200000000000023,-4.181340242764123,1.0415190146088777,19.62788750496904,0.0602779884531337,0.2671202667963124,0.0,-4.056724933880923,0.9321898056162808,5.059437850938227,0.036598553268073555,0.0945437849206708,0.0,423.9963934584156,423.0962889299123,423.3940690986393,424.2077601749847
3.1800000000000024,-4.430397152361925,1.0986197626482017,19.933307649221163,0.06244049459498058,0.27314341963432387,0.0,-4.245687476306414,0.9713201703518635,5.1203708232888,0.03490453969645659,0.11005650862403024,0.0,465.9710521459947,467.1904535497799,466.4780192003408,466.34620420269135
3.2400000000000024,-4.690622041709597,1.158035762129093,20.241214972183272,0.06403749285939497,0.2793975400695725,0.0,-4.429062065431692,1.0093388274643365,5.142503988818891,-0.0002626712352540063,0.08886081772675031,0.0,457.13605641855173,455.4525686691765,457.28643218505437,454.4759793607548
3.3000000000000025,-4.9612189763690795,1.2195794312065156,20.547739441049785,0.06406947199123358,0.2847208945298183,0.0,-4.591406489714916,1.0420970446791362,5.074819537600299,0.0020787491932996627,0.0884448395620592,0.0,427.647411632685,427.618859290852,427.9438564468426,428.14314828766106
3.3600000000000025,-5.242862900365624,1.2833447957284814,20.85421274285575,0.06376775511238364,0.29025001033390474,0.0,-4.7972006959984155,1.0833412312880748,5.140011513626377,-0.025652421343297722,0.09868700411251122,0.0,470.7843030404762,471.58285537515565,472.95858126490464,470.81754376797187
3.4200000000000026,-5.53665383762069,1.3494943509733786,21.163403291154303,0.062148379503552675,0.2957727469816396,0.0,-4.996369692868053,1.12143821498057,5.165585473692872,-0.029807403651704936,0.07347963221790772,0.0,462.015984370501,460.03039570541034,461.293246067472,460.9648132117574
3.4800000000000026,-5.843139207409505,1.4180166390080329,21.47607443550185,0.060474042291936314,0.30131174009625106,0.0,-5.220235169792693,1.162378668019552,5.2556447355461495,-0.024350724959499415,0.11535707238044958,0.0,480.85266051767263,484.0211045672349,482.8094851753815,483.2209503723482
3.5400000000000027,-6.162615749103467,1.4888405631178272,21.792178990845244,0.05906750094919211,0.3084652896208624,0.0,-5.429620109524735,1.1982202892600484,5.280284982920486,-0.021685032115018196,0.12601066425339996,0.0,464.53247584097545,465.3793591649047,464.7041218226366,464.9130509168088
